row_id,order_id,order_date,ship_date,customer_id,product_key,location_id,ship_mode_id,sales,shipping_days
4886,CA-2015-151379,2015-12-16,2015-12-20,SC-20695,1149,84,2,114.2,4
4887,CA-2017-163167,2017-11-28,2017-12-01,RF-19345,214,510,1,182.67,3
4888,CA-2017-163167,2017-11-28,2017-12-01,RF-19345,664,510,1,101.7,3
4889,CA-2017-163167,2017-11-28,2017-12-01,RF-19345,462,510,1,1126.02,3
4890,CA-2017-163167,2017-11-28,2017-12-01,RF-19345,1700,510,1,1263.3,3
4891,CA-2017-135776,2017-12-23,2017-12-30,EH-13765,458,6,2,8.82,7
4892,CA-2017-135776,2017-12-23,2017-12-30,EH-13765,1248,6,2,37.94,7
4893,CA-2017-135776,2017-12-23,2017-12-30,EH-13765,1735,6,2,4.2,7
4894,CA-2017-135776,2017-12-23,2017-12-30,EH-13765,421,6,2,227.28,7
4895,CA-2017-135776,2017-12-23,2017-12-30,EH-13765,138,6,2,47.9,7
4896,CA-2017-135776,2017-12-23,2017-12-30,EH-13765,1525,6,2,61.96,7
4897,CA-2017-135776,2017-12-23,2017-12-30,EH-13765,1379,6,2,1117.92,7
4898,US-2015-122021,2015-10-15,2015-10-17,AC-10660,1420,272,3,183.37,2
4899,US-2015-122021,2015-10-15,2015-10-17,AC-10660,391,272,3,7.97,2
4900,CA-2017-130484,2017-08-22,2017-08-27,SG-20470,1055,427,2,26.35,5
4901,CA-2018-120936,2018-12-17,2018-12-21,CA-12310,779,159,2,481.32,4
4902,CA-2018-120936,2018-12-17,2018-12-21,CA-12310,1369,159,2,13.98,4
4903,CA-2018-110884,2018-03-07,2018-03-12,SH-20395,813,46,2,25.92,5
4904,CA-2018-110884,2018-03-07,2018-03-12,SH-20395,586,46,2,91.59,5
4905,US-2015-161613,2015-12-01,2015-12-03,MC-17605,629,33,1,674.06,2
4906,US-2015-146353,2015-10-14,2015-10-16,JE-15610,1570,209,1,22.92,2
4907,US-2015-146353,2015-10-14,2015-10-16,JE-15610,401,209,1,269.9,2
4908,CA-2015-133809,2015-11-18,2015-11-23,MS-17530,1192,324,1,11.81,5
4909,CA-2015-133809,2015-11-18,2015-11-23,MS-17530,1736,324,1,9.59,5
4910,CA-2018-127306,2018-01-14,2018-01-18,BH-11710,594,341,2,18.34,4
4911,CA-2018-127306,2018-01-14,2018-01-18,BH-11710,718,341,2,36.29,4
4912,CA-2018-127306,2018-01-14,2018-01-18,BH-11710,434,341,2,111.98,4
4913,CA-2018-127306,2018-01-14,2018-01-18,BH-11710,1425,341,2,5.97,4
4914,CA-2018-127306,2018-01-14,2018-01-18,BH-11710,814,341,2,2.51,4
4915,CA-2016-161830,2016-09-24,2016-09-26,ME-17725,31,60,1,35.96,2
4916,CA-2016-161830,2016-09-24,2016-09-26,ME-17725,806,60,1,14.95,2
4917,CA-2018-163125,2018-10-09,2018-10-11,MB-17305,372,516,1,67.14,2
4918,CA-2018-163125,2018-10-09,2018-10-11,MB-17305,1737,516,1,254.06,2
4919,CA-2017-160304,2017-01-02,2017-01-07,BM-11575,268,517,2,173.94,5
4920,CA-2017-160304,2017-01-02,2017-01-07,BM-11575,1144,517,2,231.98,5
4921,CA-2018-101728,2018-08-19,2018-08-23,SC-20575,1223,156,2,2.3,4
4922,CA-2018-114055,2018-12-25,2018-12-29,MH-18115,1724,365,1,96.08,4
4923,CA-2018-114055,2018-12-25,2018-12-29,MH-18115,811,365,1,3.62,4
4924,CA-2018-114055,2018-12-25,2018-12-29,MH-18115,929,365,1,629.1,4
4925,CA-2018-114055,2018-12-25,2018-12-29,MH-18115,1428,365,1,90.48,4
4926,CA-2018-126438,2018-09-10,2018-09-13,AR-10345,1473,129,3,14.88,3
4927,CA-2018-117653,2018-10-19,2018-10-23,MO-17500,971,37,2,91.28,4
4928,CA-2018-143245,2018-12-01,2018-12-06,AD-10180,1204,70,2,19.44,5
4929,CA-2018-143245,2018-12-01,2018-12-06,AD-10180,1191,70,2,897.15,5
4930,US-2015-138828,2015-09-02,2015-09-03,KD-16345,334,30,3,57.75,1
4931,US-2015-138828,2015-09-02,2015-09-03,KD-16345,818,30,3,14.94,1
4932,CA-2018-143651,2018-03-25,2018-03-30,FM-14215,1186,6,2,23.1,5
4933,CA-2016-106978,2016-09-28,2016-10-04,ZC-21910,1375,43,2,12.54,6
4934,CA-2016-106978,2016-09-28,2016-10-04,ZC-21910,757,43,2,1.08,6
4935,CA-2016-106978,2016-09-28,2016-10-04,ZC-21910,1024,43,2,4.51,6
4936,CA-2016-155124,2016-03-15,2016-03-21,KS-16300,1738,518,2,16.78,6
4937,CA-2018-150931,2018-01-06,2018-01-13,DP-13390,549,519,2,33.74,7
4938,CA-2015-157147,2015-01-13,2015-01-18,BD-11605,1255,10,2,1325.85,5
4939,CA-2015-157147,2015-01-13,2015-01-18,BD-11605,1230,10,2,334.0,5
4940,CA-2015-157147,2015-01-13,2015-01-18,BD-11605,183,10,2,19.9,5
4941,CA-2016-156482,2016-02-06,2016-02-13,IL-15100,909,50,2,1268.82,7
4942,CA-2016-156482,2016-02-06,2016-02-13,IL-15100,1553,50,2,283.92,7
4943,CA-2016-156482,2016-02-06,2016-02-13,IL-15100,896,50,2,5.68,7
4944,CA-2018-106782,2018-12-21,2018-12-27,LP-17095,462,377,2,375.34,6
4945,CA-2017-151372,2017-09-05,2017-09-06,JH-15985,1724,414,3,96.08,1
4946,CA-2017-151372,2017-09-05,2017-09-06,JH-15985,349,414,3,11.68,1
4947,CA-2017-151372,2017-09-05,2017-09-06,JH-15985,53,414,3,4.36,1
4948,CA-2015-102085,2015-10-04,2015-10-09,JD-16015,150,61,2,29.24,5
4949,CA-2018-107125,2018-11-27,2018-12-02,BD-11320,547,63,2,117.49,5
4950,CA-2018-107125,2018-11-27,2018-12-02,BD-11320,550,63,2,18.84,5
4951,CA-2017-125815,2017-10-28,2017-11-01,DL-13330,156,30,1,12.42,4
4952,CA-2016-144190,2016-06-09,2016-06-13,NC-18415,89,248,2,12.96,4
4953,CA-2018-117926,2018-12-08,2018-12-12,AS-10225,1739,10,1,69.48,4
4954,CA-2016-153906,2016-03-16,2016-03-20,MS-17980,1314,30,2,85.9,4
4955,CA-2015-160262,2015-06-09,2015-06-13,TS-21205,685,284,1,18.06,4
4956,CA-2015-160262,2015-06-09,2015-06-13,TS-21205,963,284,1,79.14,4
4957,CA-2015-160262,2015-06-09,2015-06-13,TS-21205,1476,284,1,37.4,4
4958,CA-2016-127607,2016-03-20,2016-03-26,JK-15730,1392,297,2,2.51,6
4959,CA-2016-127607,2016-03-20,2016-03-26,JK-15730,1740,297,2,18.86,6
4960,CA-2017-166226,2017-11-18,2017-11-22,TC-21535,1092,142,2,61.19,4
4961,CA-2017-166226,2017-11-18,2017-11-22,TC-21535,1549,142,2,67.84,4
4962,CA-2015-156587,2015-03-07,2015-03-08,AB-10015,214,6,3,48.71,1
4963,CA-2015-156587,2015-03-07,2015-03-08,AB-10015,252,6,3,17.94,1
4964,CA-2015-156587,2015-03-07,2015-03-08,AB-10015,879,6,3,242.94,1
4965,CA-2017-141180,2017-05-15,2017-05-19,DP-13000,631,3,1,7.76,4
4966,CA-2016-109708,2016-05-25,2016-05-28,CY-12745,1299,85,1,467.04,3
4967,CA-2016-122406,2016-08-02,2016-08-05,BE-11455,1314,260,1,128.85,3
4968,CA-2016-122406,2016-08-02,2016-08-05,BE-11455,801,260,1,8.4,3
4969,CA-2016-122406,2016-08-02,2016-08-05,BE-11455,412,260,1,199.98,3
4970,CA-2016-122406,2016-08-02,2016-08-05,BE-11455,921,260,1,110.98,3
4971,US-2017-153815,2017-11-06,2017-11-09,KL-16555,71,134,3,207.98,3
4972,US-2017-153815,2017-11-06,2017-11-09,KL-16555,1457,134,3,36.11,3
4973,US-2017-153815,2017-11-06,2017-11-09,KL-16555,648,134,3,35.57,3
4974,US-2017-153815,2017-11-06,2017-11-09,KL-16555,420,134,3,88.77,3
4975,CA-2017-164896,2017-11-07,2017-11-12,PS-19045,1427,219,2,12.9,5
4976,CA-2016-142202,2016-09-18,2016-09-23,JR-16210,776,134,1,717.12,5
4977,CA-2016-165050,2016-12-07,2016-12-09,AH-10210,888,24,3,21.36,2
4978,CA-2016-165050,2016-12-07,2016-12-09,AH-10210,814,24,3,6.69,2
4979,CA-2016-165050,2016-12-07,2016-12-09,AH-10210,966,24,3,773.94,2
4980,US-2017-131114,2017-12-09,2017-12-13,RW-19630,1269,27,1,20.57,4
4981,US-2017-131114,2017-12-09,2017-12-13,RW-19630,939,27,1,4.36,4
4982,US-2017-131114,2017-12-09,2017-12-13,RW-19630,1656,27,1,19.04,4
4983,CA-2015-160066,2015-11-16,2015-11-22,AH-10075,715,126,2,5.22,6
4984,CA-2017-109925,2017-11-06,2017-11-10,IM-15070,87,189,1,84.84,4
4985,CA-2016-160696,2016-09-06,2016-09-10,CK-12760,811,395,2,7.24,4
4986,CA-2015-125171,2015-09-03,2015-09-03,AG-10390,789,30,4,14.4,0
4987,CA-2017-149279,2017-04-24,2017-04-28,CL-12700,495,98,2,15.55,4
4988,CA-2017-149279,2017-04-24,2017-04-28,CL-12700,159,98,2,1325.76,4
4989,CA-2017-149279,2017-04-24,2017-04-28,CL-12700,1521,98,2,3.11,4
4990,CA-2018-107321,2018-08-31,2018-09-04,AW-10930,763,95,2,6.67,4
4991,CA-2018-107321,2018-08-31,2018-09-04,AW-10930,1514,95,2,689.41,4
4992,US-2018-122714,2018-12-07,2018-12-13,HG-14965,1653,156,2,1889.99,6
4993,CA-2016-153038,2016-12-18,2016-12-25,RB-19645,761,32,2,55.94,7
4994,CA-2016-153038,2016-12-18,2016-12-25,RB-19645,1251,32,2,18.43,7
4995,CA-2016-153038,2016-12-18,2016-12-25,RB-19645,539,32,2,20.32,7
4996,CA-2015-132227,2015-11-04,2015-11-10,SZ-20035,1548,165,2,52.06,6
4997,CA-2018-155824,2018-03-10,2018-03-15,KS-16300,1741,315,2,48.78,5
4998,CA-2018-155824,2018-03-10,2018-03-15,KS-16300,640,315,2,13.09,5
4999,CA-2017-129238,2017-01-31,2017-02-04,SC-20050,1569,63,2,109.59,4
5000,CA-2017-129238,2017-01-31,2017-02-04,SC-20050,1742,63,2,56.7,4
5001,CA-2018-159688,2018-05-07,2018-05-12,AB-10060,1116,26,2,79.99,5
5002,CA-2017-136126,2017-05-24,2017-05-24,EH-14125,1216,389,4,69.5,0
5003,CA-2017-136126,2017-05-24,2017-05-24,EH-14125,138,389,4,191.6,0
5004,CA-2017-155033,2017-10-07,2017-10-12,CC-12475,1743,4,2,10.56,5
5005,CA-2015-156006,2015-04-30,2015-05-02,TM-21010,1382,130,1,47.79,2
5006,CA-2016-158659,2016-11-10,2016-11-14,SC-20695,387,239,1,714.3,4
5007,CA-2016-169796,2016-11-09,2016-11-14,Dp-13240,1744,46,2,2321.9,5
5008,CA-2016-169796,2016-11-09,2016-11-14,Dp-13240,1209,46,2,17.94,5
5009,CA-2016-102876,2016-09-07,2016-09-14,LR-17035,134,64,2,9.52,7
5010,CA-2016-102876,2016-09-07,2016-09-14,LR-17035,423,64,2,791.96,7
5011,CA-2016-102876,2016-09-07,2016-09-14,LR-17035,525,64,2,4.92,7
5012,US-2018-139647,2018-05-11,2018-05-13,TS-21370,907,52,3,209.98,2
5013,US-2018-160465,2018-07-21,2018-07-26,SW-20350,446,178,2,33.93,5
5014,US-2018-160465,2018-07-21,2018-07-26,SW-20350,1745,178,2,222.32,5
5015,US-2018-160465,2018-07-21,2018-07-26,SW-20350,1746,178,2,210.56,5
5016,CA-2015-153850,2015-11-24,2015-11-29,TH-21100,193,214,2,35.17,5
5017,CA-2015-153850,2015-11-24,2015-11-29,TH-21100,1747,214,2,1502.38,5
5018,CA-2015-127558,2015-11-15,2015-11-18,SS-20410,226,142,3,10.11,3
5019,CA-2015-127558,2015-11-15,2015-11-18,SS-20410,219,142,3,772.47,3
5020,CA-2015-127558,2015-11-15,2015-11-18,SS-20410,688,142,3,20.46,3
5021,CA-2018-136511,2018-03-23,2018-03-25,MZ-17515,416,165,1,347.58,2
5022,CA-2017-133795,2017-12-18,2017-12-24,JE-15475,482,89,2,72.64,6
5023,CA-2017-133795,2017-12-18,2017-12-24,JE-15475,219,89,2,772.47,6
5024,CA-2017-133795,2017-12-18,2017-12-24,JE-15475,1639,89,2,39.92,6
5025,US-2018-130953,2018-07-29,2018-08-03,RF-19735,1623,337,2,33.48,5
5026,US-2018-130953,2018-07-29,2018-08-03,RF-19735,350,337,2,461.97,5
5027,US-2018-130953,2018-07-29,2018-08-03,RF-19735,15,337,2,137.62,5
5028,US-2018-130953,2018-07-29,2018-08-03,RF-19735,1748,337,2,302.67,5
5029,CA-2015-151792,2015-09-02,2015-09-07,CV-12295,596,156,1,239.98,5
5030,CA-2018-139304,2018-01-29,2018-02-02,VG-21790,1498,10,2,8.34,4
5031,CA-2018-139304,2018-01-29,2018-02-02,VG-21790,1269,10,2,8.57,4
5032,CA-2018-139304,2018-01-29,2018-02-02,VG-21790,443,10,2,119.62,4
5033,CA-2017-155166,2017-12-26,2018-01-02,BB-11545,57,276,2,212.94,7
5034,CA-2017-155166,2017-12-26,2018-01-02,BB-11545,1289,276,2,26.49,7
5035,CA-2016-103954,2016-08-09,2016-08-13,HR-14770,1685,202,1,687.4,4
5036,CA-2015-169803,2015-04-06,2015-04-12,SC-20260,567,61,2,653.55,6
5037,CA-2015-169803,2015-04-06,2015-04-12,SC-20260,664,61,2,33.9,6
5038,CA-2018-141719,2018-11-17,2018-11-21,EG-13900,609,18,1,239.96,4
5039,CA-2016-136469,2016-07-11,2016-07-12,TS-21370,725,50,3,199.84,1
5040,CA-2016-136469,2016-07-11,2016-07-12,TS-21370,1129,50,3,716.0,1
5041,CA-2016-136469,2016-07-11,2016-07-12,TS-21370,353,50,3,221.06,1
5042,CA-2017-158694,2017-11-10,2017-11-13,AI-10855,1457,2,1,67.71,3
5043,CA-2017-158694,2017-11-10,2017-11-13,AI-10855,798,2,1,129.92,3
5044,CA-2017-158694,2017-11-10,2017-11-13,AI-10855,695,2,1,467.46,3
5045,CA-2017-158694,2017-11-10,2017-11-13,AI-10855,1663,2,1,61.4,3
5046,CA-2017-158694,2017-11-10,2017-11-13,AI-10855,740,2,1,720.76,3
5047,CA-2017-158694,2017-11-10,2017-11-13,AI-10855,878,2,1,5.18,3
5048,CA-2017-158694,2017-11-10,2017-11-13,AI-10855,1658,2,1,14.7,3
5049,US-2015-104759,2015-03-31,2015-04-04,DD-13570,705,27,2,8.13,4
5050,US-2015-104759,2015-03-31,2015-04-04,DD-13570,654,27,2,79.98,4
5051,CA-2016-150511,2016-09-18,2016-09-24,AB-10060,1300,120,2,18.54,6
5052,CA-2016-134922,2016-11-07,2016-11-11,KB-16240,376,12,2,24.4,4
5053,US-2018-120607,2018-05-19,2018-05-19,JC-15775,1169,149,4,195.64,0
5054,CA-2016-141243,2016-01-03,2016-01-08,AH-10465,776,163,1,398.4,5
5055,CA-2016-141243,2016-01-03,2016-01-08,AH-10465,458,163,1,7.06,5
5056,CA-2016-141243,2016-01-03,2016-01-08,AH-10465,593,163,1,1352.4,5
5057,CA-2016-162166,2016-09-08,2016-09-11,NM-18520,1638,520,3,26.4,3
5058,CA-2016-162166,2016-09-08,2016-09-11,NM-18520,706,520,3,41.88,3
5059,CA-2017-120796,2017-04-03,2017-04-07,CS-11950,812,12,2,99.85,4
5060,CA-2017-109722,2017-12-05,2017-12-07,TP-21130,760,521,1,699.98,2
5061,CA-2017-109722,2017-12-05,2017-12-07,TP-21130,394,521,1,584.82,2
5062,CA-2016-136798,2016-05-08,2016-05-12,DL-12925,721,40,2,43.98,4
5063,CA-2016-136798,2016-05-08,2016-05-12,DL-12925,1076,40,2,377.97,4
5064,CA-2016-136798,2016-05-08,2016-05-12,DL-12925,484,40,2,123.96,4
5065,CA-2018-122196,2018-09-22,2018-09-24,CA-12265,35,50,3,391.98,2
5066,CA-2018-142090,2018-11-30,2018-12-07,SC-20380,267,180,2,383.98,7
5067,CA-2018-142090,2018-11-30,2018-12-07,SC-20380,414,180,2,1781.68,7
5068,CA-2018-160934,2018-01-15,2018-01-19,TT-21460,1056,142,2,21.4,4
5069,CA-2015-124478,2015-08-08,2015-08-12,MA-17560,1599,191,2,549.99,4
5070,CA-2015-124478,2015-08-08,2015-08-12,MA-17560,1105,191,2,167.54,4
5071,CA-2015-124478,2015-08-08,2015-08-12,MA-17560,119,191,2,38.34,4
5072,CA-2015-124478,2015-08-08,2015-08-12,MA-17560,1115,191,2,53.88,4
5073,CA-2015-124478,2015-08-08,2015-08-12,MA-17560,1543,191,2,299.98,4
5074,CA-2016-145485,2016-11-05,2016-11-05,JM-16195,962,10,4,62.8,0
5075,CA-2018-151071,2018-04-25,2018-04-29,MB-18085,535,14,1,13.9,4
5076,CA-2015-134572,2015-04-20,2015-04-22,SV-20365,216,33,1,744.1,2
5077,CA-2015-134572,2015-04-20,2015-04-22,SV-20365,608,33,1,44.84,2
5078,CA-2015-134572,2015-04-20,2015-04-22,SV-20365,1694,33,1,401.59,2
5079,CA-2018-143217,2018-11-11,2018-11-17,CG-12040,530,202,2,18.24,6
5080,US-2018-133312,2018-11-25,2018-11-29,BD-11500,1365,35,2,359.5,4
5081,US-2018-133312,2018-11-25,2018-11-29,BD-11500,475,35,2,10.48,4
5082,US-2016-137533,2016-12-18,2016-12-18,JK-15640,495,178,4,20.74,0
5083,CA-2017-155138,2017-09-08,2017-09-12,JM-15580,924,234,2,35.17,4
5084,CA-2017-155138,2017-09-08,2017-09-12,JM-15580,992,234,2,64.7,4
5085,CA-2017-108350,2017-06-06,2017-06-09,SC-20230,786,112,1,105.52,3
5086,CA-2016-144302,2016-06-19,2016-06-23,ME-17320,502,177,2,5.79,4
5087,CA-2016-109001,2016-03-05,2016-03-09,KN-16390,1749,75,2,466.16,4
5088,CA-2016-109001,2016-03-05,2016-03-09,KN-16390,558,75,2,10.31,4
5089,CA-2016-109001,2016-03-05,2016-03-09,KN-16390,805,75,2,2.56,4
5090,CA-2018-132738,2018-08-04,2018-08-07,HM-14860,1401,522,3,7.97,3
5091,CA-2018-132738,2018-08-04,2018-08-07,HM-14860,604,522,3,8.78,3
5092,CA-2018-156720,2018-12-30,2019-01-03,JM-15580,244,522,2,3.02,4
5093,CA-2016-119102,2016-05-23,2016-05-27,KH-16690,460,469,2,51.45,4
5094,US-2015-140452,2015-12-06,2015-12-10,BK-11260,1311,27,2,14.02,4
5095,US-2015-140452,2015-12-06,2015-12-10,BK-11260,845,27,2,214.95,4
5096,US-2015-140452,2015-12-06,2015-12-10,BK-11260,857,27,2,35.04,4
5097,US-2015-140452,2015-12-06,2015-12-10,BK-11260,1115,27,2,10.78,4
5098,US-2015-140452,2015-12-06,2015-12-10,BK-11260,1033,27,2,4.6,4
5099,US-2015-140452,2015-12-06,2015-12-10,BK-11260,212,27,2,35.17,4
5100,CA-2016-141936,2016-08-07,2016-08-12,PN-18775,419,410,2,19.15,5
5101,CA-2015-158442,2015-03-17,2015-03-17,AZ-10750,326,163,4,4.45,0
5102,CA-2015-158442,2015-03-17,2015-03-17,AZ-10750,1588,163,4,5.18,0
5103,CA-2015-158442,2015-03-17,2015-03-17,AZ-10750,13,163,4,15.55,0
5104,CA-2016-167374,2016-03-26,2016-03-30,GM-14500,146,12,1,40.03,4
5105,CA-2016-167374,2016-03-26,2016-03-30,GM-14500,61,12,1,16.78,4
5106,CA-2015-116568,2015-12-14,2015-12-20,BM-11785,1356,263,2,186.3,6
5107,CA-2016-147102,2016-09-19,2016-09-26,NH-18610,1367,113,2,66.36,7
5108,CA-2018-132213,2018-04-25,2018-04-26,PN-18775,517,395,3,42.05,1
5109,CA-2018-132213,2018-04-25,2018-04-26,PN-18775,209,395,3,67.92,1
5110,CA-2015-138450,2015-10-18,2015-10-22,EH-13765,471,64,2,52.51,4
5111,CA-2015-138450,2015-10-18,2015-10-22,EH-13765,42,64,2,186.91,4
5112,CA-2015-138450,2015-10-18,2015-10-22,EH-13765,1426,64,2,10.05,4
5113,CA-2016-153073,2016-11-13,2016-11-13,HA-14905,1750,27,4,17.5,0
5114,CA-2017-147970,2017-01-31,2017-02-02,AB-10150,1321,78,1,15.55,2
5115,CA-2017-150658,2017-11-17,2017-11-22,MS-17365,309,65,2,10.78,5
5116,CA-2018-125640,2018-07-25,2018-07-29,DD-13570,1751,64,2,3.3,4
5117,CA-2018-154137,2018-11-11,2018-11-17,MT-17815,1042,30,2,35.48,6
5118,CA-2016-127173,2016-09-26,2016-10-03,GM-14500,273,188,2,34.44,7
5119,CA-2016-127173,2016-09-26,2016-10-03,GM-14500,1571,188,2,629.93,7
5120,CA-2016-127173,2016-09-26,2016-10-03,GM-14500,1055,188,2,79.06,7
5121,CA-2015-149538,2015-04-04,2015-04-08,KB-16585,245,300,2,232.55,4
5122,CA-2015-149538,2015-04-04,2015-04-08,KB-16585,1146,300,2,99.98,4
5123,CA-2015-149538,2015-04-04,2015-04-08,KB-16585,1752,300,2,19.44,4
5124,CA-2015-149538,2015-04-04,2015-04-08,KB-16585,1588,300,2,12.96,4
5125,CA-2015-160766,2015-09-14,2015-09-14,DM-13015,987,30,4,464.29,0
5126,CA-2015-160766,2015-09-14,2015-09-14,DM-13015,712,30,4,68.46,0
5127,CA-2015-160766,2015-09-14,2015-09-14,DM-13015,821,30,4,2799.96,0
5128,CA-2015-160766,2015-09-14,2015-09-14,DM-13015,229,30,4,601.3,0
5129,CA-2015-160766,2015-09-14,2015-09-14,DM-13015,1271,30,4,16.99,0
5130,CA-2015-160766,2015-09-14,2015-09-14,DM-13015,1506,30,4,287.97,0
5131,CA-2015-160766,2015-09-14,2015-09-14,DM-13015,1483,30,4,44.82,0
5132,CA-2018-146626,2018-12-29,2019-01-05,BP-11185,1322,159,2,101.12,7
5133,CA-2016-123330,2016-06-21,2016-06-27,EP-13915,824,263,2,107.98,6
5134,CA-2018-155607,2018-11-26,2018-11-30,FG-14260,1640,30,2,58.73,4
5135,CA-2018-155607,2018-11-26,2018-11-30,FG-14260,711,30,2,93.34,4
5136,CA-2017-151323,2017-10-23,2017-10-28,AB-10255,265,6,2,17.05,5
5137,CA-2016-146696,2016-12-14,2016-12-19,RD-19480,889,189,2,8.1,5
5138,CA-2017-128972,2017-11-13,2017-11-17,TS-21430,565,337,2,30.36,4
5139,CA-2018-128335,2018-09-29,2018-10-05,JA-15970,844,185,2,23.34,6
5140,CA-2018-128335,2018-09-29,2018-10-05,JA-15970,1563,185,2,51.55,6
5141,CA-2016-154886,2016-11-08,2016-11-12,SW-20455,261,10,2,119.9,4
5142,CA-2017-111213,2017-04-01,2017-04-05,FP-14320,2,30,2,1317.49,4
5143,CA-2017-111213,2017-04-01,2017-04-05,FP-14320,1464,30,2,63.84,4
5144,CA-2017-111213,2017-04-01,2017-04-05,FP-14320,309,30,2,3.59,4
5145,CA-2018-161333,2018-02-02,2018-02-07,JL-15835,489,63,2,86.26,5
5146,CA-2018-161333,2018-02-02,2018-02-07,JL-15835,1167,63,2,139.04,5
5147,CA-2018-161333,2018-02-02,2018-02-07,JL-15835,1279,63,2,46.8,5
5148,CA-2018-128734,2018-12-24,2018-12-31,JL-15175,1592,523,2,8.54,7
5149,CA-2018-128734,2018-12-24,2018-12-31,JL-15175,660,523,2,842.38,7
5150,CA-2015-141796,2015-06-21,2015-06-21,JG-15160,1258,256,4,1214.85,0
5151,CA-2018-125101,2018-03-06,2018-03-10,SH-19975,300,10,1,67.78,4
5152,CA-2018-169929,2018-09-25,2018-09-28,LS-17200,869,524,3,39.9,3
5153,US-2015-121566,2015-06-30,2015-07-06,CS-11860,477,165,2,2.69,6
5154,US-2015-121566,2015-06-30,2015-07-06,CS-11860,210,165,2,6.6,6
5155,US-2016-124219,2016-08-07,2016-08-08,KW-16570,21,525,3,28.4,1
5156,US-2016-124219,2016-08-07,2016-08-08,KW-16570,1480,525,3,212.94,1
5157,CA-2018-163006,2018-06-30,2018-07-04,GH-14410,1747,156,1,1001.58,4
5158,CA-2018-163006,2018-06-30,2018-07-04,GH-14410,1659,156,1,569.06,4
5159,CA-2018-163006,2018-06-30,2018-07-04,GH-14410,91,156,1,14.22,4
5160,CA-2016-156146,2016-10-26,2016-10-30,AG-10495,196,346,1,105.58,4
5161,CA-2016-156146,2016-10-26,2016-10-30,AG-10495,1314,346,1,68.72,4
5162,CA-2015-111192,2015-07-30,2015-08-05,TS-21430,1550,6,2,1367.84,6
5163,CA-2017-115378,2017-11-18,2017-11-23,AJ-10945,84,100,1,301.96,5
5164,CA-2016-161627,2016-07-06,2016-07-11,SJ-20215,57,55,2,170.35,5
5165,CA-2015-121006,2015-11-10,2015-11-16,SC-20020,1580,374,2,3.9,6
5166,CA-2015-121006,2015-11-10,2015-11-16,SC-20020,1022,374,2,12.84,6
5167,CA-2015-121006,2015-11-10,2015-11-16,SC-20020,220,374,2,15.84,6
5168,CA-2015-121006,2015-11-10,2015-11-16,SC-20020,504,374,2,563.94,6
5169,CA-2015-121006,2015-11-10,2015-11-16,SC-20020,1028,374,2,62.94,6
5170,CA-2015-121006,2015-11-10,2015-11-16,SC-20020,523,374,2,535.41,6
5171,CA-2017-122903,2017-05-27,2017-05-29,LA-16780,488,186,1,3504.9,2
5172,CA-2017-122903,2017-05-27,2017-05-29,LA-16780,700,186,1,144.12,2
5173,CA-2017-122903,2017-05-27,2017-05-29,LA-16780,929,186,1,314.55,2
5174,CA-2016-107741,2016-03-08,2016-03-10,FC-14335,321,261,3,3.41,2
5175,CA-2018-106432,2018-10-19,2018-10-24,CA-12265,1493,526,2,2.07,5
5176,CA-2018-106432,2018-10-19,2018-10-24,CA-12265,1655,526,2,328.4,5
5177,CA-2017-148908,2017-11-05,2017-11-08,JH-15985,1208,10,3,53.25,3
5178,CA-2017-123015,2017-12-26,2017-12-30,AJ-10795,257,24,2,4.99,4
5179,US-2016-120502,2016-04-13,2016-04-19,BT-11395,1166,2,2,37.68,6
5180,US-2016-120502,2016-04-13,2016-04-19,BT-11395,299,2,2,258.58,6
5181,US-2016-120502,2016-04-13,2016-04-19,BT-11395,993,2,2,75.84,6
5182,CA-2018-108749,2018-09-12,2018-09-15,DJ-13510,1752,469,3,45.36,3
5183,CA-2018-108749,2018-09-12,2018-09-15,DJ-13510,792,469,3,45.78,3
5184,CA-2018-163335,2018-09-24,2018-09-27,AG-10675,1706,113,3,40.29,3
5185,CA-2018-163335,2018-09-24,2018-09-27,AG-10675,560,113,3,38.71,3
5186,CA-2016-134719,2016-10-10,2016-10-15,JD-15790,462,134,2,1801.63,5
5187,US-2016-154389,2016-11-27,2016-12-03,EH-14125,1622,12,2,748.75,6
5188,CA-2016-115567,2016-09-13,2016-09-18,ZC-21910,968,135,2,199.96,5
5189,CA-2016-115567,2016-09-13,2016-09-18,ZC-21910,380,135,2,1516.2,5
5190,US-2018-136679,2018-11-14,2018-11-18,XP-21865,1077,90,2,167.95,4
5191,US-2018-136679,2018-11-14,2018-11-18,XP-21865,1494,90,2,45.04,4
5192,US-2018-141943,2018-05-05,2018-05-09,DK-12985,1753,35,2,23.16,4
5193,CA-2015-101560,2015-11-28,2015-12-01,CS-12250,126,38,1,397.6,3
5194,CA-2015-101560,2015-11-28,2015-12-01,CS-12250,1663,38,1,85.96,3
5195,CA-2015-101560,2015-11-28,2015-12-01,CS-12250,348,38,1,13.12,3
5196,CA-2015-101560,2015-11-28,2015-12-01,CS-12250,340,38,1,45.66,3
5197,CA-2015-159709,2015-05-10,2015-05-15,AI-10855,442,299,2,158.13,5
5198,CA-2015-159709,2015-05-10,2015-05-15,AI-10855,48,299,2,43.6,5
5199,CA-2017-103982,2017-03-03,2017-03-08,AA-10315,1376,218,2,3930.07,5
